id,instant,move,turn_id,player_pseudo,accuracy,points
2161,2024-10-17T08:20:41.354Z,f2f3,10306,Valerian Dévoué,0.81349164,258
2162,2024-10-17T08:20:43.877Z,c1g5,10306,Gaius Sardonique,0.86661536,335
2163,2024-10-17T08:20:49.682Z,d1b3,10306,Gaius Sardonique,0.9768047,378
2164,2024-10-17T08:21:55.704Z,b2b4,10306,Valerian Calculateur,0.75964445,294
2165,2024-10-17T08:26:09.074Z,g1f3,10306,Cyprian Instable,0.93130493,362
2166,2024-10-17T08:26:50.448Z,g4f5,10307,Hyacinth Sombre,0.99609494,385
2167,2024-10-17T08:27:07.830Z,g4f5,10307,Persephone Prédatrice,0.99609494,316
2168,2024-10-17T08:27:12.320Z,g8f6,10307,Drusilla Brumeuse,0.18093592,70
2169,2024-10-17T08:27:24.842Z,g4f3,10307,Evander Rancunier,0.1550624,60
2170,2024-10-17T08:27:47.667Z,g4h5,10307,Thaddeus Malfaisant,0.94158494,364
2171,2024-10-17T08:33:36.661Z,g4h5,10307,Dorian Nocturne,0.94158494,304
2172,2024-10-17T08:33:38.102Z,g4f5,10307,Malachi Toxique,0.99609494,282
2173,2024-10-17T08:34:24.045Z,d1d3,10308,Lucius Paranoïaque,0.40342766,159
2174,2024-10-17T08:34:27.770Z,d1d3,10308,Lucius Paranoïaque,0.40342766,159
2175,2024-10-17T08:34:30.594Z,b1a3,10308,Valerian Dévoué,0.77488,306
2176,2024-10-17T08:35:08.130Z,b1d2,10308,Ravenna Protectrice,0.71490085,282
2177,2024-10-17T08:35:10.912Z,d1b3,10308,Gaius Sardonique,0.8432394,333
2178,2024-10-17T08:35:46.659Z,c1f4,10308,Valerian Calculateur,1.0,395
2179,2024-10-17T08:36:02.068Z,d1b3,10308,Azura Démente,0.8432394,274
2180,2024-10-17T08:36:12.390Z,f1h3,10308,Yorick Nébuleux,0.9690815,384
2181,2024-10-17T08:39:49.896Z,e1d2,10308,Cyprian Instable,0.70462686,281
2182,2024-10-17T08:41:44.635Z,e7e5,10309,Lucasta Calculatrice,0.84029996,335
2183,2024-10-17T08:41:58.942Z,c6a5,10309,Persephone Prédatrice,0.6524258,260
2184,2024-10-17T08:42:01.798Z,b7b6,10309,Elysia Infernale,0.5147908,205
2185,2024-10-17T08:42:27.006Z,b7b6,10309,Malachi Toxique,0.5147908,169
2186,2024-10-17T08:42:48.026Z,a8b8,10309,Hyacinth Sombre,0.67518383,269
2187,2024-10-17T08:44:55.383Z,g8f6,10309,Isolde Démoniaque,0.6906562,276
2188,2024-10-17T08:47:48.121Z,g8f6,10309,Isolde Démoniaque,0.6906562,276
2189,2024-10-17T08:49:48.860Z,c1f4,10310,Endora Sombre,0.727611,292
2190,2024-10-17T08:50:11.132Z,f1h3,10310,Gaius Sardonique,0.5928444,238
2191,2024-10-17T08:50:17.137Z,g1h3,10310,Gaius Sardonique,0.68348503,275
2192,2024-10-17T08:50:19.048Z,f1h3,10310,Yorick Nébuleux,0.5928444,238
2193,2024-10-17T08:50:57.521Z,g1h3,10310,Dorian Impitoyable,0.68348503,228
2194,2024-10-17T08:51:00.705Z,b3d5,10310,Valerian Calculateur,0.21585749,87
2195,2024-10-17T08:51:35.247Z,b1d2,10310,Gaius Sardonique,0.76385534,308
2196,2024-10-17T08:51:44.593Z,g1h3,10310,Gaius Sardonique,0.68348503,228
2197,2024-10-17T08:52:57.535Z,c1f4,10310,Valerian Calculateur,0.727611,243
2198,2024-10-17T08:53:09.477Z,b3d5,10310,Ravenna Protectrice,0.21585749,87
2199,2024-10-17T08:53:18.415Z,b1d2,10310,Ravenna Protectrice,0.76385534,308
2200,2024-10-17T08:53:23.149Z,c1f4,10310,Persephone Implacable,0.727611,214
2201,2024-10-17T08:53:31.989Z,f3f4,10310,Valerian Calculateur,0.5612209,226
2202,2024-10-17T08:53:47.949Z,c1f4,10310,Azura Démente,0.727611,214
2203,2024-10-17T08:54:39.076Z,e2e3,10310,Hyacinth Putréfiée,0.6615407,267
2204,2024-10-17T08:56:58.048Z,e7e6,10311,Ignatius Cryptique,0.7334641,296
2205,2024-10-17T08:58:33.421Z,e7e6,10311,Zelphira Inflexible,0.7334641,246
2206,2024-10-17T08:58:36.617Z,e7e6,10311,Zelphira Inflexible,0.7334641,246
2207,2024-10-17T08:58:59.270Z,e7e6,10311,Isolde Démoniaque,0.7334641,217
2208,2024-10-17T08:59:25.078Z,g8f6,10311,Elowen Obsédée,0.8003735,326
2209,2024-10-17T09:00:03.225Z,e7e5,10311,Morgause Brillante,0.8752805,358
2210,2024-10-17T09:00:19.302Z,e7e6,10311,Malachi Toxique,0.7334641,199
2211,2024-10-17T09:00:43.171Z,e7e5,10311,Lysithea Fourbe,0.8752805,300
2212,2024-10-17T09:00:52.379Z,e7e5,10311,Lysithea Fourbe,0.8752805,300
2213,2024-10-17T09:01:24.222Z,e7e6,10311,Thaddeus Malfaisant,0.7334641,184
2214,2024-10-17T09:02:24.175Z,g8f6,10311,Hyacinth Sombre,0.8003735,277
2215,2024-10-17T09:02:35.527Z,h7h6,10311,Nathaniel Rancunier,0.63650215,264
2216,2024-10-17T09:04:48.839Z,b1d2,10312,Persephone Implacable,0.7876264,328
2217,2024-10-17T09:04:56.244Z,e2e3,10312,Xanthe Féroce,0.681515,284
2218,2024-10-17T09:04:59.936Z,b1d2,10312,Zelphira Obscure,0.7876264,274
2219,2024-10-17T09:05:04.413Z,b1d2,10312,Azura Démente,0.7876264,242
2220,2024-10-17T09:05:05.191Z,b1d2,10312,Ravenna Protectrice,0.7876264,219
2221,2024-10-17T09:05:32.843Z,g1h3,10312,Bellamira Malfaisante,0.35327846,148
2222,2024-10-17T09:05:34.603Z,g1h3,10312,Bellamira Malfaisante,0.35327846,148
2223,2024-10-17T09:05:36.723Z,g1h3,10312,Bellamira Malfaisante,0.35327846,148
2224,2024-10-17T09:05:36.937Z,g1h3,10312,Bartholomew Maléfique,0.35327846,124
2225,2024-10-17T09:05:39.411Z,g1h3,10312,Bellamira Malfaisante,0.35327846,124
2226,2024-10-17T09:05:42.284Z,g1h3,10312,Bellamira Malfaisante,0.35327846,124
2227,2024-10-17T09:05:45.596Z,g1h3,10312,Bellamira Malfaisante,0.35327846,124
2228,2024-10-17T09:06:08.599Z,g1h3,10312,Bellamira Malfaisante,0.35327846,124
2229,2024-10-17T09:06:10.033Z,f1h3,10312,Bellamira Malfaisante,0.37793562,158
2230,2024-10-17T09:06:11.163Z,f1h3,10312,Bellamira Malfaisante,0.37793562,158
2231,2024-10-17T09:08:04.919Z,b1a3,10312,Fabian Monstrueux,0.5507426,231
2232,2024-10-17T09:08:08.988Z,b1a3,10312,Fabian Monstrueux,0.5507426,231
2233,2024-10-17T09:08:13.910Z,b1a3,10312,Fabian Monstrueux,0.5507426,231
2234,2024-10-17T09:08:25.771Z,e2e4,10312,Valerian Calculateur,0.83077157,349
2235,2024-10-17T09:09:41.228Z,b3a4,10312,Druscilla Secrète,0.92602724,389
2236,2024-10-17T09:10:13.174Z,b1d2,10312,Yorick Nébuleux,0.7876264,204
2237,2024-10-17T09:10:49.228Z,g1h3,10312,Gaius Sardonique,0.35327846,124
2238,2024-10-17T09:11:30.631Z,d8h4,10313,Morgause Épouvantable,0.27925563,116
2239,2024-10-17T09:11:37.705Z,d8h4,10313,Zelphira Inflexible,0.27925563,97
2240,2024-10-17T09:11:52.817Z,g8f6,10313,Lysithea Fourbe,0.34749064,145
2241,2024-10-17T09:12:06.402Z,g8f6,10313,Hyacinth Sombre,0.34749064,121
2242,2024-10-17T09:12:14.788Z,d8h4,10313,Morgause Brillante,0.27925563,86
2243,2024-10-17T09:14:12.343Z,f8d6,10313,Malachi Toxique,1.0,418
2244,2024-10-17T09:14:17.440Z,d8h4,10313,Persephone Prédatrice,0.27925563,78
2245,2024-10-17T09:16:40.325Z,a8c8,10313,Asmodeus Dérangé,0.37272257,156
2246,2024-10-17T09:17:10.377Z,a8c8,10313,Asmodeus Dérangé,0.37272257,156
2247,2024-10-17T09:18:11.271Z,a7a5,10313,Ignatius Sanguinaire,0.31632474,133
2248,2024-10-17T09:18:11.677Z,a7a5,10313,Ignatius Sanguinaire,0.31632474,133
2249,2024-10-17T09:18:21.828Z,a7a5,10313,Ignatius Sanguinaire,0.31632474,133
2250,2024-10-17T09:19:48.832Z,e1d1,10314,Valencia Dérangée,0.12325722,52
2251,2024-10-17T09:19:54.539Z,f4g3,10314,Dorian Impitoyable,0.78101933,330
2252,2024-10-17T09:20:07.590Z,f4g3,10314,Persephone Implacable,0.78101933,276
2253,2024-10-17T09:20:11.253Z,f4g3,10314,Azura Démente,0.78101933,244
2254,2024-10-17T09:20:34.860Z,e1d1,10314,Yorick Nébuleux,0.12325722,43
2255,2024-10-17T09:21:05.501Z,f4g3,10314,Yorick Nébuleux,0.78101933,222
2256,2024-10-17T09:21:09.303Z,e1d1,10314,Ravenna Protectrice,0.12325722,43
2257,2024-10-17T09:21:58.716Z,f4g3,10314,Ravenna Protectrice,0.78101933,204
2258,2024-10-17T09:23:05.739Z,e1d1,10314,Zelphira Obscure,0.12325722,43
2259,2024-10-17T09:24:54.628Z,e1d1,10314,Cyprian Instable,0.12325722,38
2260,2024-10-17T09:25:31.463Z,f4g3,10314,Cyprian Instable,0.78101933,190
2261,2024-10-17T09:25:47.832Z,e1d1,10314,Cyprian Instable,0.12325722,38
2262,2024-10-17T09:27:04.951Z,g8f6,10315,Morgause Épouvantable,0.21650569,91
2263,2024-10-17T09:27:08.697Z,h4f6,10315,Asmodeus Dérangé,0.5007965,212
2264,2024-10-17T09:27:10.861Z,h4h6,10315,Zelphira Inflexible,0.859625,363
2265,2024-10-17T09:27:50.312Z,h4d8,10315,Hyacinth Sombre,0.8563009,362
2266,2024-10-17T09:28:55.877Z,h4g5,10315,Malachi Toxique,0.66339207,280
2267,2024-10-17T09:29:02.746Z,h4g5,10315,Malachi Toxique,0.66339207,280
2268,2024-10-17T09:31:35.752Z,h4e7,10315,Sabine Prédatrice,0.7780634,330
2269,2024-10-17T09:34:06.951Z,b3a4,10316,Jessamine Macabre,0.9945015,422
2270,2024-10-17T09:34:17.749Z,e2e4,10316,Yorick Nébuleux,0.98299694,417
2271,2024-10-17T09:35:44.722Z,g1h3,10316,Gaius Sardonique,0.52952796,225
2272,2024-10-17T09:36:13.589Z,f3f4,10316,Valencia Dérangée,0.2735796,116
2273,2024-10-17T09:37:40.272Z,b3b5,10316,Delphinia Orpheline,0.47921625,204
2274,2024-10-17T09:38:19.641Z,b3b5,10316,Delphinia Orpheline,0.47921625,204
2275,2024-10-17T09:40:33.907Z,f3f4,10316,Zelphira Obscure,0.2735796,97
2276,2024-10-17T09:41:21.528Z,e2e4,10316,Dorian Impitoyable,0.98299694,350
2277,2024-10-17T09:41:51.529Z,c6d4,10317,Isolde Démoniaque,0.28546014,121
2278,2024-10-17T09:42:04.381Z,c6d4,10317,Isolde Démoniaque,0.28546014,121
2279,2024-10-17T09:42:06.470Z,c6a5,10317,Persephone Prédatrice,0.42627445,181
2280,2024-10-17T09:42:11.143Z,c6e7,10317,Isolde Démoniaque,0.44136262,187
2281,2024-10-17T09:42:17.185Z,a8c8,10317,Isolde Démoniaque,0.33656085,142
2282,2024-10-17T09:42:19.613Z,d5e4,10317,Malachi Toxique,0.83215827,353
2283,2024-10-17T09:42:33.950Z,d5e4,10317,Morgause Brillante,0.83215827,295
2284,2024-10-17T09:44:22.990Z,f5g6,10317,Hyacinth Sombre,0.9209818,391
2285,2024-10-17T09:49:03.530Z,f3e4,10318,Ravenna Protectrice,1.0,426
2286,2024-10-17T09:49:11.518Z,f3e4,10318,Jessamine Macabre,1.0,356
2287,2024-10-17T09:49:14.479Z,f3e4,10318,Dorian Impitoyable,1.0,316
2288,2024-10-17T09:49:56.152Z,f3e4,10318,Persephone Implacable,1.0,287
2289,2024-10-17T09:50:10.970Z,f1b5,10318,Xanthe Féroce,0.96234524,410
2290,2024-10-17T09:50:39.201Z,f3e4,10318,Yorick Nébuleux,1.0,265
2291,2024-10-17T09:50:46.473Z,g3f4,10318,Serafina Sinistre,0.23195042,98
2292,2024-10-17T09:51:21.802Z,f3e4,10318,Delphinia Orpheline,1.0,247
2293,2024-10-17T09:51:29.838Z,f3e4,10318,Valerian Calculateur,1.0,231
2294,2024-10-17T09:51:29.862Z,f3e4,10318,Fabian Monstrueux,1.0,218
2295,2024-10-17T09:51:41.544Z,f3e4,10318,Azura Démente,1.0,206
2296,2024-10-17T09:51:42.688Z,b3b5,10318,Delphinia Orpheline,0.43750274,186
2297,2024-10-17T09:52:13.655Z,f3e4,10318,Valencia Dérangée,1.0,206
2298,2024-10-17T09:56:46.737Z,g8f6,10319,Morgause Épouvantable,0.36865225,156
2299,2024-10-17T09:57:05.941Z,f5g6,10319,Hyacinth Sombre,0.92573005,393
2300,2024-10-17T09:57:07.114Z,g8f6,10319,Morgause Épouvantable,0.36865225,156
2301,2024-10-17T09:57:17.465Z,c6a5,10319,Persephone Prédatrice,0.40675026,172
2302,2024-10-17T09:57:22.174Z,f8e7,10319,Morgause Épouvantable,0.37666655,160
2303,2024-10-17T09:57:33.021Z,a8c8,10319,Isolde Démoniaque,0.35269538,149
2304,2024-10-17T09:57:36.945Z,a7a6,10319,Isolde Démoniaque,0.39329416,167
2305,2024-10-17T09:58:23.937Z,f5g4,10319,Malachi Toxique,0.57890826,246
2306,2024-10-17T09:58:52.957Z,f5g4,10319,Zelphira Inflexible,0.57890826,206
2307,2024-10-17T10:04:46.662Z,f1b5,10320,Azura Démente,0.67666316,289
2308,2024-10-17T10:05:04.066Z,f1e2,10320,Jessamine Macabre,0.32121953,137
2309,2024-10-17T10:05:22.331Z,g1f3,10320,Fabian Monstrueux,0.45515454,194
2310,2024-10-17T10:05:35.220Z,b3b5,10320,Delphinia Orpheline,1.0,427
2311,2024-10-17T10:06:31.864Z,h2h3,10320,Valerian Calculateur,1.0,427
2312,2024-10-17T10:07:20.343Z,g1h3,10320,Gaius Sardonique,0.41464365,177
2313,2024-10-17T10:07:39.131Z,d4d5,10320,Dorian Impitoyable,0.30385083,129
2314,2024-10-17T10:08:22.373Z,f1b5,10320,Persephone Implacable,0.67666316,242
2315,2024-10-17T10:09:25.536Z,b3c4,10320,Zelphira Obscure,0.40289629,172
2316,2024-10-17T10:10:44.826Z,g1f3,10320,Yorick Nébuleux,0.45515454,163
2317,2024-10-17T10:12:27.491Z,d8f6,10321,Morgause Brillante,0.34343207,146
2318,2024-10-17T10:12:55.145Z,g8e7,10321,Hyacinth Sombre,0.9995308,427
2319,2024-10-17T10:13:05.269Z,d8d7,10321,Evander Rancunier,0.8678849,371
2320,2024-10-17T10:13:35.852Z,g8e7,10321,Thaddeus Malfaisant,0.9995308,358
2321,2024-10-17T10:18:36.754Z,g8f6,10321,Malachi Toxique,0.43755895,187
2322,2024-10-17T10:19:45.180Z,d4d5,10322,Valerian Calculateur,0.5824066,249
2323,2024-10-17T10:20:00.667Z,d4d5,10322,Jessamine Macabre,0.5824066,209
2324,2024-10-17T10:20:16.573Z,b5c6,10322,Fabian Monstrueux,1.0,429
2325,2024-10-17T10:21:06.493Z,a1d1,10322,Valerian Calculateur,0.23016518,98
2326,2024-10-17T10:21:19.954Z,c3c4,10322,Valerian Calculateur,0.27854314,119
2327,2024-10-17T10:22:07.169Z,d4d5,10322,Azura Démente,0.5824066,209
2328,2024-10-17T10:22:46.839Z,h2h3,10322,Valencia Dérangée,0.68905705,295
2329,2024-10-17T10:23:12.505Z,g1e2,10322,Delphinia Orpheline,0.44866878,193
2330,2024-10-17T10:23:47.391Z,h2h3,10322,Ravenna Protectrice,0.68905705,248
2331,2024-10-17T10:24:30.541Z,g1f3,10322,Delphinia Orpheline,0.45817775,197
2332,2024-10-17T10:26:45.419Z,g4d1,10323,Archibald Charismatique,0.31352678,134
2333,2024-10-17T10:26:48.540Z,g4d1,10323,Archibald Charismatique,0.31352678,134
2334,2024-10-17T10:26:49.728Z,e7g6,10323,Morgause Épouvantable,0.19546679,84
2335,2024-10-17T10:27:35.464Z,g4h5,10323,Malachi Toxique,0.9136732,393
2336,2024-10-17T10:27:47.803Z,e7f5,10323,Persephone Prédatrice,0.23141015,99
2337,2024-10-17T10:28:07.430Z,g4h5,10323,Hyacinth Sombre,0.9136732,329
2338,2024-10-17T10:28:19.972Z,d8d5,10323,Persephone Prédatrice,0.19677821,84
2339,2024-10-17T10:28:23.027Z,a8c8,10323,Lysithea Fourbe,0.2621626,112
2340,2024-10-17T10:28:23.529Z,d8d6,10323,Persephone Prédatrice,0.22449812,96
2341,2024-10-17T10:29:11.573Z,a7a6,10323,Morgause Brillante,0.3304556,142
2342,2024-10-17T10:31:32.308Z,d8d5,10323,Theophilus Impulsif,0.19677821,84
2343,2024-10-17T10:31:48.515Z,a7a6,10323,Evander Rancunier,0.3304556,119
2344,2024-10-17T10:32:02.075Z,a7a6,10323,Thaddeus Malfaisant,0.3304556,105
2345,2024-10-17T10:34:22.757Z,b5c6,10324,Valerian Calculateur,0.99376976,429
2346,2024-10-17T10:34:29.998Z,b5c6,10324,Persephone Implacable,0.99376976,360
2347,2024-10-17T10:35:33.976Z,b5c6,10324,Fabian Monstrueux,0.99376976,319
2348,2024-10-17T10:35:55.712Z,b5c6,10324,Azura Démente,0.99376976,291
2349,2024-10-17T10:36:01.410Z,h3g4,10324,Dorian Impitoyable,0.32911506,142
2350,2024-10-17T10:36:15.662Z,h3g4,10324,Gaius Sardonique,0.32911506,119
2351,2024-10-17T10:36:43.584Z,d4d5,10324,Gaius Sardonique,0.14431278,62
2352,2024-10-17T10:36:51.429Z,b5c6,10324,Dorian Impitoyable,0.99376976,269
2353,2024-10-17T10:36:58.910Z,b5c4,10324,Delphinia Orpheline,0.21797797,94
2354,2024-10-17T10:37:06.861Z,b5c6,10324,Gaius Sardonique,0.99376976,250
2355,2024-10-17T10:37:33.160Z,a2a3,10324,Morgause Hallucinée,0.18914267,81
2356,2024-10-17T10:37:43.580Z,a2a3,10324,Morgause Hallucinée,0.18914267,81
2357,2024-10-17T10:37:46.539Z,h3g4,10324,Morgause Hallucinée,0.32911506,142
2358,2024-10-17T10:38:26.362Z,b5c6,10324,Delphinia Orpheline,0.99376976,235
2359,2024-10-17T10:39:05.294Z,b5d3,10324,Yorick Nébuleux,0.2013102,86
2360,2024-10-17T10:39:07.433Z,b5a4,10324,Yorick Nébuleux,0.10403979,44
2361,2024-10-17T10:39:11.958Z,b5e2,10324,Jessamine Macabre,0.18914267,81
2362,2024-10-17T10:39:17.604Z,b5c4,10324,Yorick Nébuleux,0.21797797,94
2363,2024-10-17T10:39:18.956Z,b5d3,10324,Yorick Nébuleux,0.2013102,86
2364,2024-10-17T10:41:08.975Z,b3c4,10324,Valerian Instable,0.037661694,16
2365,2024-10-17T10:41:33.931Z,e7c6,10325,Zelphira Inflexible,1.0,431
2366,2024-10-17T10:41:34.506Z,e7c6,10325,Morgause Brillante,1.0,362
2367,2024-10-17T10:42:32.575Z,e7c6,10325,Hyacinth Sombre,1.0,321
2368,2024-10-17T10:43:06.588Z,e7c6,10325,Ravenna Démoniaque,1.0,294
2369,2024-10-17T10:43:18.610Z,e7c6,10325,Valeria Perdue,1.0,272
2370,2024-10-17T10:43:52.172Z,e7c6,10325,Melusine Dépressive,1.0,253
2371,2024-10-17T10:45:05.209Z,e7c6,10325,Evander Rancunier,1.0,238
2372,2024-10-17T10:45:15.677Z,e7c6,10325,Thaddeus Malfaisant,1.0,225
2373,2024-10-17T10:49:20.189Z,h3g4,10326,Hyacinth Putréfiée,0.9756044,425
2374,2024-10-17T10:49:29.070Z,d2c4,10326,Cornelius Sauvage,0.061427798,26
2375,2024-10-17T10:49:40.510Z,d2c4,10326,Cornelius Sauvage,0.061427798,26
2376,2024-10-17T10:50:11.682Z,h3g4,10326,Delphinia Orpheline,0.9756044,357
2377,2024-10-17T10:50:13.573Z,h3g4,10326,Persephone Implacable,0.9756044,317
2378,2024-10-17T10:50:22.201Z,h3g4,10326,Xanthe Féroce,0.9756044,289
2379,2024-10-17T10:50:51.594Z,h3g4,10326,Dorian Impitoyable,0.9756044,268
2380,2024-10-17T10:51:01.099Z,h3g4,10326,Valerian Calculateur,0.9756044,250
2381,2024-10-17T10:56:56.012Z,d8g5,10327,Aradia Macabre,0.9322852,406
2382,2024-10-17T10:57:42.283Z,c6a5,10327,Morgause Brillante,0.86233,375
2383,2024-10-17T10:57:45.769Z,c6a5,10327,Morgause Brillante,0.86233,375
2384,2024-10-17T10:59:09.529Z,f8e7,10327,Hyacinth Sombre,0.88976073,388
2385,2024-10-17T10:59:47.799Z,a6a5,10327,Bram Dévoué,0.88147223,385
2386,2024-10-17T10:59:48.120Z,g7g6,10327,Malachi Toxique,0.8765887,383
2387,2024-10-17T10:59:55.743Z,c6d4,10327,Ravenna Démoniaque,0.75041556,327
2388,2024-10-17T10:59:57.207Z,d8g5,10327,Valeria Perdue,0.9322852,342
2389,2024-10-17T11:02:38.782Z,c6a5,10327,Zelphira Inflexible,0.86233,317
2390,2024-10-17T11:03:35.794Z,a6a5,10327,Bram Dévoué,0.88147223,386
2391,2024-10-17T11:04:34.420Z,b3a3,10328,Druscilla Secrète,0.022733655,9
2392,2024-10-17T11:05:39.618Z,b3a4,10328,Zelphira Obscure,0.9936225,437
2393,2024-10-17T11:05:43.434Z,b3a4,10328,Quirinus Démoniaque,0.9936225,368
2394,2024-10-17T11:05:54.556Z,h1h3,10328,Cosmo Prémonitoire,0.03219768,14
2395,2024-10-17T11:06:00.771Z,b3c2,10328,Delphinia Orpheline,0.9023006,397
2396,2024-10-17T11:06:50.415Z,b3b5,10328,Quirinus Démoniaque,0.019839581,8
2397,2024-10-17T11:06:51.223Z,b3a4,10328,Quirinus Démoniaque,0.9936225,368
2398,2024-10-17T11:06:57.916Z,b3a4,10328,Cosmo Prémonitoire,0.9936225,328
2399,2024-10-17T11:07:35.833Z,a1c1,10328,Cosmo Prémonitoire,0.02496598,11
2400,2024-10-17T11:07:49.172Z,b3d1,10328,Azura Démente,0.89851034,395
2401,2024-10-17T11:07:50.385Z,b3a4,10328,Cosmo Prémonitoire,0.9936225,328
2402,2024-10-17T11:08:01.223Z,b3a4,10328,Gaius Sardonique,0.9936225,300
